traffic_speed,day,week_day,time
 30.736934,12,thursday,12.45
 31.0549708889,12,thursday,13.0
 36.839356,12,thursday,13.15
 39.2953815556,12,thursday,13.30
 36.9222111111,12,thursday,13.45
 34.3669208889,12,thursday,14.0
 29.670274,12,thursday,14.15
 28.5043748889,12,thursday,14.30
 34.3521826667,12,thursday,14.45
 38.1494748889,12,thursday,15.0
 34.1984853333,12,thursday,15.15
 32.333158,12,thursday,15.30
 34.6416315556,12,thursday,15.45
 32.1972073333,12,thursday,16.0
 24.9312762222,12,thursday,16.15
 26.2600315556,12,thursday,16.30
 31.2496862222,12,thursday,16.45
 29.008968,12,thursday,17.0
 28.9630162222,12,thursday,17.15
 26.2011877778,12,thursday,17.30
 23.7168328889,12,thursday,17.45
 26.8269848889,12,thursday,18.0
 29.053602,12,thursday,18.15
 33.1599984444,12,thursday,18.30
 33.5406140444,12,thursday,18.45
 28.0896313333,12,thursday,19.0
 31.5648877333,12,thursday,19.15
 38.0621284444,12,thursday,19.30
 35.7578324444,12,thursday,19.45
 34.5945002222,12,thursday,20.0
 36.4775153333,12,thursday,20.15
 34.864766,12,thursday,20.30
 34.7166248889,12,thursday,20.45
 38.554126,12,thursday,21.0
 38.942512,12,thursday,21.15
 37.4530833333,12,thursday,21.30
 37.2116377778,12,thursday,21.45
 34.7077475556,12,thursday,22.0
 37.4090788889,12,thursday,22.15
 42.2772462222,12,thursday,22.30
 38.2912515556,12,thursday,22.45
 37.4287053333,12,thursday,23.0
 43.5753151111,12,thursday,23.15
 41.3062022222,12,thursday,23.30
 36.7533546667,12,thursday,23.45
 43.963078,19,thursday,0.0
 36.1358955556,19,thursday,0.15
 35.0738373333,19,thursday,0.30
 35.3282386667,19,thursday,0.45
 35.0210471111,19,thursday,1.0
 43.8276908889,19,thursday,1.15
 48.3512702222,19,thursday,1.30
 43.8331002222,19,thursday,1.45
 41.8121864444,19,thursday,2.0
 41.4415111111,19,thursday,2.15
 42.017162,19,thursday,2.30
 40.9517802222,19,thursday,2.45
 37.1028413333,19,thursday,3.0
 40.9648791111,19,thursday,3.15
 53.1620651111,19,thursday,3.30
 60.3340397778,19,thursday,3.45
 45.151142,19,thursday,4.0
 37.3512366667,19,thursday,4.15
 45.1296387875,19,thursday,4.30
 47.5830548148,19,thursday,4.45
 46.0552052506,19,thursday,5.0
 44.4970355556,19,thursday,5.15
 42.3477213333,19,thursday,5.30
 41.0761855556,19,thursday,5.45
 41.7740415556,19,thursday,6.0
 36.5062377778,19,thursday,6.15
 33.8323473333,19,thursday,6.30
 34.2796131111,19,thursday,6.45
 34.9484133333,19,thursday,7.0
 29.5522995778,19,thursday,7.15
 17.983776,19,thursday,7.30
 15.0085760889,19,thursday,7.45
 22.4161401111,19,thursday,8.0
 25.4467045111,19,thursday,8.15
 17.2703258889,19,thursday,8.30
 12.3740668667,19,thursday,8.45
 17.5230572222,19,thursday,9.0
 27.6629206222,19,thursday,9.15
 32.608566,19,thursday,9.30
 32.8147017778,19,thursday,9.45
 32.0211288889,19,thursday,10.0
 32.9405979329,19,thursday,10.15
 35.1107740597,19,thursday,10.30
 34.8042121314,19,thursday,10.45
 34.5258144509,19,thursday,11.0
 32.9033277778,19,thursday,11.15
 30.9449892691,19,thursday,11.30
 30.7112846667,19,thursday,11.45
 31.3032930433,19,thursday,12.0
 33.358374,19,thursday,12.15
 33.0101584444,19,thursday,12.30
 28.8985002222,19,thursday,12.45
 31.4689393444,19,thursday,13.0
 36.722365,19,thursday,13.15
 32.8654888592,19,thursday,13.30
 33.0956287052,19,thursday,13.45
 35.0399287859,19,thursday,14.0
 33.6582294935,19,thursday,14.15
 30.5602709211,19,thursday,14.30
 30.9968700811,19,thursday,14.45
 33.5963304444,19,thursday,15.0
 36.4780135556,19,thursday,15.15
 36.2107624444,19,thursday,15.30
 31.5175728889,19,thursday,15.45
 26.2745057778,19,thursday,16.0
 25.3876382222,19,thursday,16.15
 27.5356913333,19,thursday,16.30
 27.2849437778,19,thursday,16.45
 28.2692286667,19,thursday,17.0
 29.9193795556,19,thursday,17.15
 30.0516986667,19,thursday,17.30
 28.0286493333,19,thursday,17.45
 26.3546633333,19,thursday,18.0
 26.549734,19,thursday,18.15
 28.7035015556,19,thursday,18.30
 32.6533995556,19,thursday,18.45
 36.2400446667,19,thursday,19.0
 38.0649493333,19,thursday,19.15
 39.9230693333,19,thursday,19.30
 40.5605826667,19,thursday,19.45
 41.7037755556,19,thursday,20.0
 45.5136524444,19,thursday,20.15
 44.0796582222,19,thursday,20.30
 40.204168,19,thursday,20.45
 37.109712,19,thursday,21.0
 34.593888,19,thursday,21.15
 34.6761235556,19,thursday,21.30
 40.2881535556,19,thursday,21.45
 45.0445062222,19,thursday,22.0
 40.2247357778,19,thursday,22.15
 35.9768775556,19,thursday,22.30
 38.3364257778,19,thursday,22.45
 39.2066126667,19,thursday,23.0
 35.8033402222,19,thursday,23.15
 36.2576584444,19,thursday,23.30
 37.5390642222,19,thursday,23.45
 41.6546715556,26,thursday,0.0
 41.1192655556,26,thursday,0.15
 43.2336628889,26,thursday,0.30
 41.233068,26,thursday,0.45
 42.8074766667,26,thursday,1.0
 44.0883202222,26,thursday,1.15
 40.0976557778,26,thursday,1.30
 34.7814726667,26,thursday,1.45
 41.2605786667,26,thursday,2.0
 49.6490737778,26,thursday,2.15
 45.9162562222,26,thursday,2.30
 39.0007833333,26,thursday,2.45
 38.0383531111,26,thursday,3.0
 44.8655433333,26,thursday,3.15
 44.9197746667,26,thursday,3.30
 41.912224,26,thursday,3.45
 45.0920773333,26,thursday,4.0
 35.6002053333,26,thursday,4.15
 29.2067095556,26,thursday,4.30
 45.7649315556,26,thursday,4.45
 57.8805433333,26,thursday,5.0
 52.4858337778,26,thursday,5.15
 49.5932622222,26,thursday,5.30
 52.063798,26,thursday,5.45
 47.5374322222,26,thursday,6.0
 43.3119691111,26,thursday,6.15
 39.526406,26,thursday,6.30
 34.0748026667,26,thursday,6.45
 32.1457253333,26,thursday,7.0
 27.4436718222,26,thursday,7.15
 19.0356782,26,thursday,7.30
 15.7656394222,26,thursday,7.45
 21.0322162444,26,thursday,8.0
 28.2155127556,26,thursday,8.15
 28.61517,26,thursday,8.30
 28.5968619802,26,thursday,8.45
 33.3989833333,26,thursday,9.0
 32.4003928694,26,thursday,9.15
 32.453412,26,thursday,9.30
 31.5804813333,26,thursday,9.45
 27.4641648889,26,thursday,10.0
 26.7747482222,26,thursday,10.15
 32.0054591111,26,thursday,10.30
 37.337816,26,thursday,10.45
 37.0404184444,26,thursday,11.0
 37.5278666667,26,thursday,11.15
 35.1677548889,26,thursday,11.30
 27.7549186667,26,thursday,11.45
 21.9842205386,26,thursday,12.0
 19.7179855589,26,thursday,12.15
 24.4869390017,26,thursday,12.30
 31.295689789,26,thursday,12.45
 32.5362884444,26,thursday,13.0
 30.4229371111,26,thursday,13.15
 31.4353902222,26,thursday,13.30
 32.6881835556,26,thursday,13.45
 32.6607762222,26,thursday,14.0
 32.2050673333,26,thursday,14.15
 34.3988584444,26,thursday,14.30
 35.6284604444,26,thursday,14.45
 28.013462,26,thursday,15.0
 19.36494,26,thursday,15.15
 19.5382486667,26,thursday,15.30
 22.9374511111,26,thursday,15.45
 25.5067813333,26,thursday,16.0
 26.9541537778,26,thursday,16.15
 29.2473948889,26,thursday,16.30
 30.4158637778,26,thursday,16.45
 28.8438028889,26,thursday,17.0
 28.1693842222,26,thursday,17.15
 30.5129277778,26,thursday,17.30
 29.1660915556,26,thursday,17.45
 27.2661077778,26,thursday,18.0
 26.6162982222,26,thursday,18.15
 29.6393504444,26,thursday,18.30
 34.9908642222,26,thursday,18.45
 36.1747886667,26,thursday,19.0
 34.752564,26,thursday,19.15
 32.6040773333,26,thursday,19.30
 34.5781435556,26,thursday,19.45
 34.3831733333,26,thursday,20.0
 38.4687635556,26,thursday,20.15
 44.3472273333,26,thursday,20.30
 39.4256753333,26,thursday,20.45
 34.3979384444,26,thursday,21.0
 32.8389102222,26,thursday,21.15
 32.9303624444,26,thursday,21.30
 35.7511322222,26,thursday,21.45
 39.038318,26,thursday,22.0
 40.6097797778,26,thursday,22.15
 39.4936464444,26,thursday,22.30
 37.5375017778,26,thursday,22.45
 37.1561528889,26,thursday,23.0
 39.9892722222,26,thursday,23.15
 40.479086,26,thursday,23.30
 39.6119022222,26,thursday,23.45
 38.5288211111,33,thursday,0.0
 35.2068806667,33,thursday,0.15
 35.2140931111,33,thursday,0.30
 35.6982106667,33,thursday,0.45
 37.2419848889,33,thursday,1.0
 42.8692351111,33,thursday,1.15
 44.9728695556,33,thursday,1.30
 45.4824766667,33,thursday,1.45
 50.1157824444,33,thursday,2.0
 50.5384757778,33,thursday,2.15
 48.423126,33,thursday,2.30
 41.6342471111,33,thursday,2.45
 38.1301624444,33,thursday,3.0
 43.7182026667,33,thursday,3.15
 46.8084913333,33,thursday,3.30
 46.7835964444,33,thursday,3.45
 50.2993031111,33,thursday,4.0
 55.4113075556,33,thursday,4.15
 51.0780082222,33,thursday,4.30
 46.2806384444,33,thursday,4.45
 50.2102475556,33,thursday,5.0
 52.1823926667,33,thursday,5.15
 48.3877497778,33,thursday,5.30
 43.7689613333,33,thursday,5.45
 45.222896,33,thursday,6.0
 44.8613731111,33,thursday,6.15
 36.9094357778,33,thursday,6.30
 31.7198317778,33,thursday,6.45
 35.3911197778,33,thursday,7.0
 34.4096469111,33,thursday,7.15
 23.7780356667,33,thursday,7.30
 15.8483077556,33,thursday,7.45
 12.0744648,33,thursday,8.0
 12.4966053333,33,thursday,8.15
 18.3684039487,33,thursday,8.30
 18.7642854023,33,thursday,8.45
 13.5605795027,33,thursday,9.0
 10.9437459778,33,thursday,9.15
 9.88378086667,33,thursday,9.30
 11.7561507333,33,thursday,9.45
 19.1492454,33,thursday,10.0
 27.9281295111,33,thursday,10.15
 33.2461328889,33,thursday,10.30
 36.9001211111,33,thursday,10.45
 35.5022062222,33,thursday,11.0
 34.9113911111,33,thursday,11.15
 35.414134,33,thursday,11.30
 32.3941268889,33,thursday,11.45
 33.9904375556,33,thursday,12.0
 34.6662828854,33,thursday,12.15
 27.8962143333,33,thursday,12.30
 26.3750936438,33,thursday,12.45
 30.2263808889,33,thursday,13.0
 33.4910006667,33,thursday,13.15
 36.5977657778,33,thursday,13.30
 36.3415135556,33,thursday,13.45
 32.179418,33,thursday,14.0
 33.6657526667,33,thursday,14.15
 37.4274613333,33,thursday,14.30
 35.609672,33,thursday,14.45
 35.8729115556,33,thursday,15.0
 39.0132073333,33,thursday,15.15
 37.2913404444,33,thursday,15.30
 30.5790922222,33,thursday,15.45
 24.6700804444,33,thursday,16.0
 27.3119953333,33,thursday,16.15
 32.3986906667,33,thursday,16.30
 34.7311564444,33,thursday,16.45
 35.0200417778,33,thursday,17.0
 28.859806,33,thursday,17.15
 21.0853735556,33,thursday,17.30
 19.6158402222,33,thursday,17.45
 21.707676,33,thursday,18.0
 24.0168288889,33,thursday,18.15
 29.3655562222,33,thursday,18.30
 33.6247133333,33,thursday,18.45
 31.4797544444,33,thursday,19.0
 31.182476,33,thursday,19.15
 34.7387288889,33,thursday,19.30
 36.25464,33,thursday,19.45
 33.1363784444,33,thursday,20.0
 31.4576182222,33,thursday,20.15
 35.1390324444,33,thursday,20.30
 38.5630004444,33,thursday,20.45
 41.0058897778,33,thursday,21.0
 42.4630028889,33,thursday,21.15
 40.9406942222,33,thursday,21.30
 42.7486424444,33,thursday,21.45
 41.7757351111,33,thursday,22.0
 37.6646751111,33,thursday,22.15
 40.8889628889,33,thursday,22.30
 39.4838071111,33,thursday,22.45
 37.3828024444,33,thursday,23.0
 41.1635528889,33,thursday,23.15
 39.4812191111,33,thursday,23.30
 42.2736215556,33,thursday,23.45
 53.3126584444,40,thursday,0.0
 47.7423537778,40,thursday,0.15
 44.4984455556,40,thursday,0.30
 41.2535653333,40,thursday,0.45
 41.5875968889,40,thursday,1.0
 45.0884984444,40,thursday,1.15
 45.4856395556,40,thursday,1.30
 42.0363726667,40,thursday,1.45
 38.3420711111,40,thursday,2.0
 48.6248633333,40,thursday,2.15
 60.861496,40,thursday,2.30
 54.00287,40,thursday,2.45
 47.7022413333,40,thursday,3.0
 47.772936,40,thursday,3.15
 49.0256004444,40,thursday,3.30
 54.3119726667,40,thursday,3.45
 54.9401877778,40,thursday,4.0
 51.5416977778,40,thursday,4.15
 47.5689933333,40,thursday,4.30
 46.6068131111,40,thursday,4.45
 49.7391291111,40,thursday,5.0
 54.7134393333,40,thursday,5.15
 55.7255817778,40,thursday,5.30
 48.9622893333,40,thursday,5.45
 42.8871751111,40,thursday,6.0
 40.295062,40,thursday,6.15
 37.4705655556,40,thursday,6.30
 36.7903011111,40,thursday,6.45
 37.6754026667,40,thursday,7.0
 32.9283724444,40,thursday,7.15
 31.7779277778,40,thursday,7.30
 31.8808917778,40,thursday,7.45
 25.8752257778,40,thursday,8.0
 22.8614277778,40,thursday,8.15
 25.0553202222,40,thursday,8.30
 24.8369374722,40,thursday,8.45
 26.9950570463,40,thursday,9.0
 33.2833923214,40,thursday,9.15
 34.123671348,40,thursday,9.30
 33.5196511111,40,thursday,9.45
 30.2686219275,40,thursday,10.0
 26.666168691,40,thursday,10.15
 29.2865708182,40,thursday,10.30
 35.1894872705,40,thursday,10.45
 39.7415699929,40,thursday,11.0
 43.116009598,40,thursday,11.15
 40.2380002817,40,thursday,11.30
 31.1795935841,40,thursday,11.45
 28.6726796886,40,thursday,12.0
 32.3260424205,40,thursday,12.15
 35.4903255327,40,thursday,12.30
 33.9289511111,40,thursday,12.45
 29.9680517778,40,thursday,13.0
 30.4797771111,40,thursday,13.15
 34.0660577778,40,thursday,13.30
 33.7120153527,40,thursday,13.45
 33.0792944585,40,thursday,14.0
 36.5558078571,40,thursday,14.15
 34.232069883,40,thursday,14.30
 32.0686951703,40,thursday,14.45
 37.3439363341,40,thursday,15.0
 38.1662797466,40,thursday,15.15
 37.6389187755,40,thursday,15.30
 40.5046970829,40,thursday,15.45
 39.0176274047,40,thursday,16.0
 36.5668350115,40,thursday,16.15
 35.0325677094,40,thursday,16.30
 28.1097660668,40,thursday,16.45
 21.9347294708,40,thursday,17.0
 23.8191643679,40,thursday,17.15
 28.4842418262,40,thursday,17.30
 28.4448568748,40,thursday,17.45
 29.3458966208,40,thursday,18.0
 27.1334316552,40,thursday,18.15
 30.6358471111,40,thursday,18.30
 36.55233,40,thursday,18.45
 36.9118311188,40,thursday,19.0
 37.0258154023,40,thursday,19.15
 38.1207738774,40,thursday,19.30
 34.1056068889,40,thursday,19.45
 31.6757044444,40,thursday,20.0
 32.0883706667,40,thursday,20.15
 29.1209424444,40,thursday,20.30
 31.0638628889,40,thursday,20.45
 32.9471231111,40,thursday,21.0
 33.0818086667,40,thursday,21.15
 41.3816124444,40,thursday,21.30
 43.9273673333,40,thursday,21.45
 36.1357028889,40,thursday,22.0
 37.059626,40,thursday,22.15
 41.5441568889,40,thursday,22.30
 42.5237804444,40,thursday,22.45
 45.3813608889,40,thursday,23.0
 44.4478188889,40,thursday,23.15
 45.7756802222,40,thursday,23.30
 44.2033062222,40,thursday,23.45
 43.62967,47,thursday,0.0
 45.8180886667,47,thursday,0.15
 45.7210464444,47,thursday,0.30
 44.6674548889,47,thursday,0.45
 44.3090217778,47,thursday,1.0
 43.0646722222,47,thursday,1.15
 46.3533871111,47,thursday,1.30
 50.0893573333,47,thursday,1.45
 47.9400311111,47,thursday,2.0
 44.9164148889,47,thursday,2.15
 37.4900986667,47,thursday,2.30
 34.1284248889,47,thursday,2.45
 39.9052684444,47,thursday,3.0
 40.6539077778,47,thursday,3.15
 41.3213515755,47,thursday,3.30
 43.5840438462,47,thursday,3.45
 46.6787460302,47,thursday,4.0
 51.9264246667,47,thursday,4.15
 51.3338868889,47,thursday,4.30
 42.2631068889,47,thursday,4.45
 42.0676451111,47,thursday,5.0
 52.8240586667,47,thursday,5.15
 53.1168208889,47,thursday,5.30
 47.6786651111,47,thursday,5.45
 45.1457797778,47,thursday,6.0
 40.2281066667,47,thursday,6.15
 40.9522486667,47,thursday,6.30
 42.6063688889,47,thursday,6.45
 36.5928728889,47,thursday,7.0
 31.3460611111,47,thursday,7.15
 24.9168912889,47,thursday,7.30
 20.1170406889,47,thursday,7.45
 19.7724932667,47,thursday,8.0
 20.8153784031,47,thursday,8.15
 28.6567233597,47,thursday,8.30
 35.2415818066,47,thursday,8.45
 32.6206945819,47,thursday,9.0
 29.3161545318,47,thursday,9.15
 26.1835328935,47,thursday,9.30
 24.4866324729,47,thursday,9.45
 27.243578543,47,thursday,10.0
 32.9691993497,47,thursday,10.15
 34.6212832778,47,thursday,10.30
 34.7035651275,47,thursday,10.45
 37.5001415299,47,thursday,11.0
 37.4261649033,47,thursday,11.15
 32.9033871605,47,thursday,11.30
 30.4563807848,47,thursday,11.45
 33.2333273727,47,thursday,12.0
 34.1496415556,47,thursday,12.15
 33.4830033333,47,thursday,12.30
 33.560377931,47,thursday,12.45
 31.4574836782,47,thursday,13.0
 30.3898797778,47,thursday,13.15
 32.5112593333,47,thursday,13.30
 35.021469376,47,thursday,13.45
 38.4740133333,47,thursday,14.0
 39.2799232261,47,thursday,14.15
 35.0343742283,47,thursday,14.30
 33.6269846667,47,thursday,14.45
 35.5620808443,47,thursday,15.0
 35.4717087356,47,thursday,15.15
 36.4540516667,47,thursday,15.30
 34.9066218391,47,thursday,15.45
 32.8050668464,47,thursday,16.0
 34.8013084342,47,thursday,16.15
 32.7933978709,47,thursday,16.30
 29.5961740954,47,thursday,16.45
 28.1429066043,47,thursday,17.0
 27.4757633342,47,thursday,17.15
 30.4090000175,47,thursday,17.30
 32.167384917,47,thursday,17.45
 32.2420121475,47,thursday,18.0
 31.3562225861,47,thursday,18.15
 32.9433213858,47,thursday,18.30
 33.7239591489,47,thursday,18.45
 36.6823034538,47,thursday,19.0
 37.2309377778,47,thursday,19.15
 36.5764088889,47,thursday,19.30
 38.4189857778,47,thursday,19.45
 36.293604,47,thursday,20.0
 35.0169955556,47,thursday,20.15
 36.7814355556,47,thursday,20.30
 37.4689968889,47,thursday,20.45
 35.229834,47,thursday,21.0
 33.8255557778,47,thursday,21.15
 33.3886022989,47,thursday,21.30
 35.5280737931,47,thursday,21.45
 37.7139558927,47,thursday,22.0
 44.5251164444,47,thursday,22.15
 48.38902,47,thursday,22.30
 41.8600304444,47,thursday,22.45
 38.8178288889,47,thursday,23.0
 41.3844495556,47,thursday,23.15
 45.0327644444,47,thursday,23.30
 46.6342088889,47,thursday,23.45
 47.8027573333,54,thursday,0.0
 42.1937593333,54,thursday,0.15
 39.1120644444,54,thursday,0.30
 41.0602864444,54,thursday,0.45
 38.7480242222,54,thursday,1.0
 44.470162,54,thursday,1.15
 50.7904,54,thursday,1.30
 51.3353022222,54,thursday,1.45
 48.7772277778,54,thursday,2.0
 37.5663644444,54,thursday,2.15
 32.9207284444,54,thursday,2.30
 37.4714055556,54,thursday,2.45
 40.9506626667,54,thursday,3.0
 41.4357771111,54,thursday,3.15
 39.1188611111,54,thursday,3.30
 41.3354088889,54,thursday,3.45
 40.5321944444,54,thursday,4.0
 43.1911595556,54,thursday,4.15
 44.5319175556,54,thursday,4.30
 38.8806017778,54,thursday,4.45
 40.6960813333,54,thursday,5.0
 41.300648,54,thursday,5.15
 42.651214,54,thursday,5.30
 42.8086742222,54,thursday,5.45
 40.2450146667,54,thursday,6.0
 37.1150817778,54,thursday,6.15
 36.4104704444,54,thursday,6.30
 37.2096773333,54,thursday,6.45
 33.0234182222,54,thursday,7.0
 25.5628391188,54,thursday,7.15
 16.3939265287,54,thursday,7.30
 10.5622731566,54,thursday,7.45
 10.5251602049,54,thursday,8.0
 18.7027022157,54,thursday,8.15
 23.4996608397,54,thursday,8.30
 19.2632975604,54,thursday,8.45
 15.494514876,54,thursday,9.0
 20.8667370387,54,thursday,9.15
 31.7190301387,54,thursday,9.30
 35.5294694464,54,thursday,9.45
 32.0464426491,54,thursday,10.0
 32.9390874612,54,thursday,10.15
 37.4512857443,54,thursday,10.30
 37.9281069717,54,thursday,10.45
 37.4570929844,54,thursday,11.0
 39.2042603353,54,thursday,11.15
 34.6836226922,54,thursday,11.30
 28.1766305072,54,thursday,11.45
 27.3833338012,54,thursday,12.0
 29.4317358129,54,thursday,12.15
 32.27519845,54,thursday,12.30
 31.6967915889,54,thursday,12.45
 30.3526637136,54,thursday,13.0
 32.5568797717,54,thursday,13.15
 34.6400527033,54,thursday,13.30
 36.0473695071,54,thursday,13.45
 39.0910319482,54,thursday,14.0
 37.9845446394,54,thursday,14.15
 34.0264395785,54,thursday,14.30
 33.6806379269,54,thursday,14.45
 30.8175486949,54,thursday,15.0
 29.5102520627,54,thursday,15.15
 32.6122816305,54,thursday,15.30
 34.7211746465,54,thursday,15.45
 33.0437980553,54,thursday,16.0
 31.152066141,54,thursday,16.15
 30.2795572469,54,thursday,16.30
 28.4820222301,54,thursday,16.45
 26.4761464229,54,thursday,17.0
 26.9440329368,54,thursday,17.15
 30.4162189159,54,thursday,17.30
 31.330715472,54,thursday,17.45
 32.0812755567,54,thursday,18.0
 31.4372842484,54,thursday,18.15
 30.8805507398,54,thursday,18.30
 31.7752457777,54,thursday,18.45
 36.4018362564,54,thursday,19.0
 42.0080938429,54,thursday,19.15
 42.5732797778,54,thursday,19.30
 42.0843062222,54,thursday,19.45
 39.368266,54,thursday,20.0
 35.43149,54,thursday,20.15
 31.5420331111,54,thursday,20.30
 31.6580144444,54,thursday,20.45
 34.2530457778,54,thursday,21.0
 31.7985297778,54,thursday,21.15
 31.2803606667,54,thursday,21.30
 33.3825455556,54,thursday,21.45
 39.3118286667,54,thursday,22.0
 44.4507493333,54,thursday,22.15
 43.1303133333,54,thursday,22.30
 42.2423044444,54,thursday,22.45
 45.7417831111,54,thursday,23.0
 40.5003015556,54,thursday,23.15
 36.1895355556,54,thursday,23.30
 43.4135541916,54,thursday,23.45
