traffic_speed,day,week_day,time
 44.47875,56,saturday,6.15
 35.0118086667,56,saturday,6.30
 31.4271104444,56,saturday,6.45
 29.8120753333,56,saturday,7.0
 29.7276355556,56,saturday,7.15
 27.3507044209,56,saturday,7.30
 19.4896878022,56,saturday,7.45
 15.6139700546,56,saturday,8.0
 19.2462937859,56,saturday,8.15
 22.509330386,56,saturday,8.30
 20.1410239965,56,saturday,8.45
 19.2958956322,56,saturday,9.0
 24.5623673716,56,saturday,9.15
 30.3201257471,56,saturday,9.30
 34.6531707882,56,saturday,9.45
 30.8730188276,56,saturday,10.0
 20.3149130306,56,saturday,10.15
 14.4665366506,56,saturday,10.30
 15.4574858154,56,saturday,10.45
 17.3518332139,56,saturday,11.0
 20.6864644063,56,saturday,11.15
 30.6040523758,56,saturday,11.30
 33.1147158012,56,saturday,11.45
 28.4332227797,56,saturday,12.0
 21.4327540683,56,saturday,12.15
 15.8903600637,56,saturday,12.30
 18.1672000974,56,saturday,12.45
 30.1057219917,56,saturday,13.0
 44.4152726667,56,saturday,13.15
 46.1716222682,56,saturday,13.30
 37.6891790476,56,saturday,13.45
 36.9773917323,56,saturday,14.0
 37.7920264215,56,saturday,14.15
 33.7424629801,56,saturday,14.30
 34.292990651,56,saturday,14.45
 31.874179543,56,saturday,15.0
 24.2666370207,56,saturday,15.15
 24.2863394893,56,saturday,15.30
 30.0902799954,56,saturday,15.45
 30.5880205449,56,saturday,16.0
 30.4862779841,56,saturday,16.15
 34.8208208312,56,saturday,16.30
 34.1496067502,56,saturday,16.45
 30.3920266179,56,saturday,17.0
 31.6896677086,56,saturday,17.15
 30.1651597307,56,saturday,17.30
 22.3645289476,56,saturday,17.45
 16.0788158241,56,saturday,18.0
 18.4361736817,56,saturday,18.15
 26.3738505996,56,saturday,18.30
 33.7858388506,56,saturday,18.45
 36.5018016398,56,saturday,19.0
 36.1858591111,56,saturday,19.15
 35.9422222222,56,saturday,19.30
 36.6369284444,56,saturday,19.45
 37.3947493333,56,saturday,20.0
 36.9933342222,56,saturday,20.15
 37.0102168889,56,saturday,20.30
 40.3300455556,56,saturday,20.45
 42.2793917778,56,saturday,21.0
 40.9723604444,56,saturday,21.15
 42.0088417778,56,saturday,21.30
 41.3637144444,56,saturday,21.45
 38.9287006667,56,saturday,22.0
 41.2783635556,56,saturday,22.15
 41.5825731111,56,saturday,22.30
 38.7162248889,56,saturday,22.45
 40.5022128889,56,saturday,23.0
 42.4420488889,56,saturday,23.15
 39.34669,56,saturday,23.30
 39.0123584444,56,saturday,23.45
 37.7427195556,57,sunday,0.0
 35.9738468889,57,sunday,0.15
 43.0305946667,57,sunday,0.30
 40.1080155556,57,sunday,0.45
 35.3068166667,57,sunday,1.0
 44.5590026667,57,sunday,1.15
 44.5457484444,57,sunday,1.30
 37.4089462222,57,sunday,1.45
 40.4869562222,57,sunday,2.0
 43.2449164444,57,sunday,2.15
 42.3701286667,57,sunday,2.30
 41.5192495556,57,sunday,2.45
 45.8237591111,57,sunday,3.0
 49.2861955556,57,sunday,3.15
 48.5510311111,57,sunday,3.30
 46.7572304444,57,sunday,3.45
 48.2053617778,57,sunday,4.0
 50.4394091111,57,sunday,4.15
 45.5894015556,57,sunday,4.30
 43.3135855556,57,sunday,4.45
 49.8565506667,57,sunday,5.0
 58.5267462222,57,sunday,5.15
 59.372078,57,sunday,5.30
 51.6899028889,57,sunday,5.45
 45.6628042222,57,sunday,6.0
 43.9871233333,57,sunday,6.15
 50.6105602222,57,sunday,6.30
 58.8938542222,57,sunday,6.45
 49.1813286667,57,sunday,7.0
 38.3998246881,57,sunday,7.15
 38.3489366667,57,sunday,7.30
 35.4925298023,57,sunday,7.45
 32.5820653333,57,sunday,8.0
 36.8062646667,57,sunday,8.15
 37.9813252797,57,sunday,8.30
 33.433989981,57,sunday,8.45
 29.8561814811,57,sunday,9.0
 28.903781618,57,sunday,9.15
 32.9480679544,57,sunday,9.30
 33.1649829215,57,sunday,9.45
 33.1563747728,57,sunday,10.0
 39.6678949929,57,sunday,10.15
 38.2654168388,57,sunday,10.30
 31.5735709106,57,sunday,10.45
 32.2059006141,57,sunday,11.0
 37.6317558095,57,sunday,11.15
 38.2899813614,57,sunday,11.30
 33.5821600719,57,sunday,11.45
 30.8010024522,57,sunday,12.0
 33.3791397958,57,sunday,12.15
 35.494460451,57,sunday,12.30
 38.1950003833,57,sunday,12.45
 37.6400950289,57,sunday,13.0
 34.0905848745,57,sunday,13.15
 36.1329637043,57,sunday,13.30
 37.8015086745,57,sunday,13.45
 37.1123128655,57,sunday,14.0
 36.4298701664,57,sunday,14.15
 37.690740777,57,sunday,14.30
 40.9433496397,57,sunday,14.45
 37.5753586948,57,sunday,15.0
 34.5729716708,57,sunday,15.15
 36.377498605,57,sunday,15.30
 35.4102423225,57,sunday,15.45
 32.9428674733,57,sunday,16.0
 33.9669678745,57,sunday,16.15
 35.5668318924,57,sunday,16.30
 42.4455216374,57,sunday,16.45
 47.058103487,57,sunday,17.0
 39.8173239397,57,sunday,17.15
 35.7101576472,57,sunday,17.30
 37.5920283155,57,sunday,17.45
 38.1388665129,57,sunday,18.0
 32.8661807244,57,sunday,18.15
 31.4479290523,57,sunday,18.30
 33.2239504873,57,sunday,18.45
 31.7744523099,57,sunday,19.0
 33.6380232799,57,sunday,19.15
 36.0069180375,57,sunday,19.30
 35.9005918527,57,sunday,19.45
 31.7325039247,57,sunday,20.0
 30.4509463448,57,sunday,20.15
 33.1989308889,57,sunday,20.30
 31.3414748889,57,sunday,20.45
 27.8147673333,57,sunday,21.0
 27.329102,57,sunday,21.15
 28.4330575556,57,sunday,21.30
 29.9171882222,57,sunday,21.45
 31.7383471111,57,sunday,22.0
 33.5087631111,57,sunday,22.15
 35.6761284444,57,sunday,22.30
 35.5783335556,57,sunday,22.45
 37.6638244444,57,sunday,23.0
 41.4707508889,57,sunday,23.15
 38.9337686667,57,sunday,23.30
 37.154682,57,sunday,23.45
 34.6179886667,58,monday,0.0
 31.1507591111,58,monday,0.15
 30.1581953333,58,monday,0.30
 31.5930093333,58,monday,0.45
 40.3960826667,58,monday,1.0
 47.293234,58,monday,1.15
 45.9620902222,58,monday,1.30
 45.9943115556,58,monday,1.45
 42.511036,58,monday,2.0
 36.4934604444,58,monday,2.15
 40.4380504444,58,monday,2.30
 41.7951808889,58,monday,2.45
 39.3725431111,58,monday,3.0
 38.1106093333,58,monday,3.15
 34.3020226667,58,monday,3.30
 37.0857668889,58,monday,3.45
 39.7916066667,58,monday,4.0
 37.8065955556,58,monday,4.15
 40.8513204444,58,monday,4.30
 47.2130402222,58,monday,4.45
 48.7428271111,58,monday,5.0
 50.1417735556,58,monday,5.15
 48.4023815556,58,monday,5.30
 41.0552013333,58,monday,5.45
 40.629578,58,monday,6.0
 43.927508,58,monday,6.15
 41.3870104444,58,monday,6.30
 46.2839788889,58,monday,6.45
 46.6506113333,58,monday,7.0
 34.0041651111,58,monday,7.15
 32.1100251111,58,monday,7.30
 39.389368,58,monday,7.45
 42.617712,58,monday,8.0
 39.3956784444,58,monday,8.15
 38.3353753333,58,monday,8.30
 39.678526501,58,monday,8.45
 36.6748273372,58,monday,9.0
 31.1221758655,58,monday,9.15
 30.0067000536,58,monday,9.30
 30.4442997386,58,monday,9.45
 33.9755433982,58,monday,10.0
 30.6464198489,58,monday,10.15
 30.981923649,58,monday,10.30
 39.081671307,58,monday,10.45
 38.2635678769,58,monday,11.0
 38.7235241068,58,monday,11.15
 37.3214597422,58,monday,11.30
 34.8899333687,58,monday,11.45
 36.594411565,58,monday,12.0
 34.8030229008,58,monday,12.15
 33.9807016213,58,monday,12.30
 35.7818329967,58,monday,12.45
 33.3683581813,58,monday,13.0
 35.4352449167,58,monday,13.15
 44.3285316325,58,monday,13.30
 42.7945912807,58,monday,13.45
 37.0330659881,58,monday,14.0
 36.8971687135,58,monday,14.15
 36.2677797716,58,monday,14.30
 36.2865055556,58,monday,14.45
 38.9276380019,58,monday,15.0
 39.9310520261,58,monday,15.15
 40.0900885068,58,monday,15.30
 39.6823986121,58,monday,15.45
 38.980213713,58,monday,16.0
 38.2314357636,58,monday,16.15
 40.3496778399,58,monday,16.30
 46.4386086571,58,monday,16.45
 53.4475353186,58,monday,17.0
 46.9363998634,58,monday,17.15
 35.4575504936,58,monday,17.30
 35.8016870897,58,monday,17.45
 33.4377609232,58,monday,18.0
 33.2519351258,58,monday,18.15
 36.1930612036,58,monday,18.30
 35.9242317034,58,monday,18.45
 38.367510574,58,monday,19.0
 41.1389824728,58,monday,19.15
 40.6372980448,58,monday,19.30
 35.1406034561,58,monday,19.45
 28.692451122,58,monday,20.0
 29.8801272107,58,monday,20.15
 28.591858,58,monday,20.30
 29.3577033333,58,monday,20.45
 36.6527837778,58,monday,21.0
 42.1762435556,58,monday,21.15
 39.4356611111,58,monday,21.30
 31.9249122222,58,monday,21.45
 37.80292,58,monday,22.0
 45.2395568889,58,monday,22.15
 39.916774,58,monday,22.30
 40.9037322222,58,monday,22.45
 49.4816317778,58,monday,23.0
 52.0776044444,58,monday,23.15
 50.6152911111,58,monday,23.30
 44.8166635556,58,monday,23.45
 42.0375053333,59,tuesday,0.0
 46.0215564444,59,tuesday,0.15
 49.7046262222,59,tuesday,0.30
 53.971704,59,tuesday,0.45
 50.7994951111,59,tuesday,1.0
 43.6255817778,59,tuesday,1.15
 45.7000915556,59,tuesday,1.30
 49.5490906667,59,tuesday,1.45
 48.2327113333,59,tuesday,2.0
 49.1485651111,59,tuesday,2.15
 46.0617211111,59,tuesday,2.30
 37.4886642222,59,tuesday,2.45
 39.2083697778,59,tuesday,3.0
 41.7104088889,59,tuesday,3.15
 41.4325295556,59,tuesday,3.30
 46.7614453333,59,tuesday,3.45
 50.041904,59,tuesday,4.0
 51.1409064444,59,tuesday,4.15
 50.732136,59,tuesday,4.30
 52.1623833333,59,tuesday,4.45
 52.7490733333,59,tuesday,5.0
 48.9718237778,59,tuesday,5.15
 47.8588164444,59,tuesday,5.30
 49.4381844444,59,tuesday,5.45
 44.6328064444,59,tuesday,6.0
 38.7620142222,59,tuesday,6.15
 40.9399931111,59,tuesday,6.30
 38.8346164444,59,tuesday,6.45
 36.7621204444,59,tuesday,7.0
 37.7509582222,59,tuesday,7.15
 36.5604186667,59,tuesday,7.30
 39.1295388889,59,tuesday,7.45
 43.818162,59,tuesday,8.0
 40.898832,59,tuesday,8.15
 36.0247206667,59,tuesday,8.30
 35.6237942222,59,tuesday,8.45
 35.316779387,59,tuesday,9.0
 32.9386613692,59,tuesday,9.15
 30.2438313232,59,tuesday,9.30
 31.9805809304,59,tuesday,9.45
 34.5755143986,59,tuesday,10.0
 37.3197389739,59,tuesday,10.15
 40.7745661175,59,tuesday,10.30
 41.5731491548,59,tuesday,10.45
 37.9469806046,59,tuesday,11.0
 37.5330677973,59,tuesday,11.15
 38.2905938352,59,tuesday,11.30
 38.056836266,59,tuesday,11.45
 38.6595145359,59,tuesday,12.0
 41.7033818889,59,tuesday,12.15
 41.9847730663,59,tuesday,12.30
 39.1223259305,59,tuesday,12.45
 37.6747661874,59,tuesday,13.0
 36.9169199513,59,tuesday,13.15
 38.0562297661,59,tuesday,13.30
 39.9807110757,59,tuesday,13.45
 36.2170603497,59,tuesday,14.0
 34.4934416168,59,tuesday,14.15
 40.4629943676,59,tuesday,14.30
 44.1202981587,59,tuesday,14.45
 39.9034724922,59,tuesday,15.0
 33.5854504744,59,tuesday,15.15
 33.6316185882,59,tuesday,15.30
 40.9015208746,59,tuesday,15.45
 42.0735449443,59,tuesday,16.0
 38.01038507,59,tuesday,16.15
 36.6323353194,59,tuesday,16.30
 35.8914220089,59,tuesday,16.45
 35.293385653,59,tuesday,17.0
 36.3520180226,59,tuesday,17.15
 39.0141867479,59,tuesday,17.30
 37.7484840249,59,tuesday,17.45
 33.0921900067,59,tuesday,18.0
 39.4038431102,59,tuesday,18.15
 42.6886565581,59,tuesday,18.30
 42.4646375369,59,tuesday,18.45
 46.3470432184,59,tuesday,19.0
 47.5750826667,59,tuesday,19.15
 46.2092073333,59,tuesday,19.30
 41.148958,59,tuesday,19.45
 36.1074168889,59,tuesday,20.0
 38.6797973333,59,tuesday,20.15
 35.6692222222,59,tuesday,20.30
 34.7897662222,59,tuesday,20.45
 38.4173239313,59,tuesday,21.0
 37.5802254782,59,tuesday,21.15
 41.6120003929,59,tuesday,21.30
 47.1984771241,59,tuesday,21.45
 43.6264231111,59,tuesday,22.0
 36.1486642222,59,tuesday,22.15
 42.1190606667,59,tuesday,22.30
 47.1195364444,59,tuesday,22.45
 41.9701951111,59,tuesday,23.0
 43.8014357778,59,tuesday,23.15
 46.9261837778,59,tuesday,23.30
 46.0488651111,59,tuesday,23.45
 46.5856386667,60,wednesday,0.0
 45.2058302222,60,wednesday,0.15
 45.7646895556,60,wednesday,0.30
 49.2349344444,60,wednesday,0.45
 52.6297435556,60,wednesday,1.0
 47.4018442222,60,wednesday,1.15
 43.3665022222,60,wednesday,1.30
 44.1195228889,60,wednesday,1.45
 38.1214644444,60,wednesday,2.0
 40.4482962222,60,wednesday,2.15
 38.153666,60,wednesday,2.30
 38.8343035556,60,wednesday,2.45
 49.4841282222,60,wednesday,3.0
 50.8601026667,60,wednesday,3.15
 48.5768711111,60,wednesday,3.30
 46.1099422222,60,wednesday,3.45
 50.2753873333,60,wednesday,4.0
 50.3046093333,60,wednesday,4.15
 46.1685042222,60,wednesday,4.30
 50.0527584444,60,wednesday,4.45
 51.9731042222,60,wednesday,5.0
 44.7369224444,60,wednesday,5.15
 35.8483968889,60,wednesday,5.30
 34.1465484444,60,wednesday,5.45
 36.0785017778,60,wednesday,6.0
 40.4807528889,60,wednesday,6.15
 38.0680831111,60,wednesday,6.30
 31.1471222222,60,wednesday,6.45
 28.2889588889,60,wednesday,7.0
 25.8827275556,60,wednesday,7.15
 28.4197268889,60,wednesday,7.30
 33.5815033333,60,wednesday,7.45
 28.4120906444,60,wednesday,8.0
 18.9061301333,60,wednesday,8.15
 22.8919615778,60,wednesday,8.30
 30.2555930084,60,wednesday,8.45
 32.4278832184,60,wednesday,9.0
 33.0746965517,60,wednesday,9.15
 33.6568133946,60,wednesday,9.30
 34.9260022989,60,wednesday,9.45
 34.1957228352,60,wednesday,10.0
 35.0349588889,60,wednesday,10.15
 38.6152509119,60,wednesday,10.30
 38.7793219929,60,wednesday,10.45
 36.6742496296,60,wednesday,11.0
 38.9221430378,60,wednesday,11.15
 41.7936710345,60,wednesday,11.30
 40.6706359171,60,wednesday,11.45
 36.0575910053,60,wednesday,12.0
 37.4489402222,60,wednesday,12.15
 39.5611126667,60,wednesday,12.30
 38.9677904444,60,wednesday,12.45
 37.249718,60,wednesday,13.0
 34.5279121839,60,wednesday,13.15
 35.176569647,60,wednesday,13.30
 36.1973124138,60,wednesday,13.45
 35.7322041379,60,wednesday,14.0
 34.9774379189,60,wednesday,14.15
 35.4444772575,60,wednesday,14.30
 34.5820056858,60,wednesday,14.45
 32.665504,60,wednesday,15.0
 32.8511131034,60,wednesday,15.15
 36.4543735632,60,wednesday,15.30
 36.9374459917,60,wednesday,15.45
 34.1625464912,60,wednesday,16.0
 33.2491659809,60,wednesday,16.15
 34.7718189491,60,wednesday,16.30
 37.2124570525,60,wednesday,16.45
 33.5871554023,60,wednesday,17.0
 30.6154215556,60,wednesday,17.15
 32.4958168889,60,wednesday,17.30
 37.4354906667,60,wednesday,17.45
 38.6794997778,60,wednesday,18.0
 31.8586066667,60,wednesday,18.15
 33.0380617778,60,wednesday,18.30
 41.9695995556,60,wednesday,18.45
 48.7227368889,60,wednesday,19.0
 45.1672815556,60,wednesday,19.15
 38.5798655556,60,wednesday,19.30
 41.2436684444,60,wednesday,19.45
 41.9428317778,60,wednesday,20.0
 35.9153804444,60,wednesday,20.15
 34.1831628889,60,wednesday,20.30
 37.5417262222,60,wednesday,20.45
 35.8703195556,60,wednesday,21.0
 38.3824117778,60,wednesday,21.15
 41.6773751111,60,wednesday,21.30
 38.4681013333,60,wednesday,21.45
 39.0393197778,60,wednesday,22.0
 39.2875424444,60,wednesday,22.15
 42.8198508889,60,wednesday,22.30
 46.160678,60,wednesday,22.45
 48.828092,60,wednesday,23.0
 45.4870811111,60,wednesday,23.15
 39.8480742222,60,wednesday,23.30
 42.9308168489,60,wednesday,23.45
